HN_noise_80,HN_noise_75,HN_noise_70,HN_noise_65,HN_noise_60,HN_noise_55,HN_noise_50,HN_noise_45,HN_noise_40,TD_noise_80,TD_noise_75,TD_noise_70,TD_noise_65,TD_noise_60,TD_noise_55,TD_noise_50,TD_noise_45,TD_noise_40,TN_noise_80,TN_noise_75,TN_noise_70,TN_noise_65,TN_noise_60,TN_noise_55,TN_noise_50,TN_noise_45,TN_noise_40,Accidents,Bars,OldTown,ProtectedBuildings,UrbanDensification,multi_family_houses,single_family_houses,Community_Endowments,Endowment_protection_housing,SpecificArrangement,ForestPark,UrbanParks,Infrastructure,PhysicalRemodeling,UrbanRenewal,TechnicalFacilities,RailwaySystem,PortSystem,Transformation(EQUIPMENT),Transformation(PARC),PrivateGreen ,strOri_0,strOri_1,strOri_2,strOri_3,x_coord,y_coord
0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.25,0.25,0.166666666667,0.166666666667,0.333333333333,0.0,0.0,0.166666666667,0.166666666667,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.25,0.25,0.0,40,29,0,0,71616,0,0,36661,0,0,0,7198,0,0,0,0,0,0,2242,0,0,0,963.481185039,0,1420.79475051,430136.348833,4582302.02441
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166666666667,0.833333333333,0.0,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333333333,0.0,0.666666666667,0.0,0.0,0.0,0.0,16,6,0,0,0,6874,0,0,903,18251,0,82669,1997,0,0,0,0,0,0,1272,0,359.982056929,896.585818321,1601.48266161,205.359227155,427722.461539,4582543.03265
0.0,0.0,0.0,0.0,0.166666666667,0.166666666667,0.166666666667,0.166666666667,0.333333333333,0.428571428571,0.0,0.142857142857,0.0,0.142857142857,0.285714285714,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.166666666667,0.333333333333,0.0,46,32,0,0,40653,0,0,23822,0,0,0,7198,0,0,0,0,0,0,2241,0,0,91.7338307732,865.890930227,91.5568331443,1495.70145895,430042.220497,4582396.60208
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.75,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,28,1,0,0,0,43189,22007,8078,0,4372,0,2137,0,0,0,0,0,0,0,0,0,101.714135611,1381.53151817,925.880161645,1828.68920361,427526.382766,4583454.53517
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.166666666667,0.333333333333,0.0,0.0833333333333,0.0833333333333,0.25,0.0833333333333,0.0,0.0,0.0,0.166666666667,0.0,0.0833333333333,0.0833333333333,0.0833333333333,0.25,0.333333333333,23,5,43923,104,29630,0,0,16554,0,6373,0,7416,5116,0,0,0,0,0,0,0,0,7.99961235505,1905.49228078,50.1626482257,1860.23414059,429258.806452,4584406.71907
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.333333333333,0.333333333333,0.0,0.0,0.166666666667,0.166666666667,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.75,0.0,54,22,0,7326,41843,0,0,1106,0,0,0,0,0,0,0,0,0,0,6210,0,0,0,1098.21638412,0,1523.58972903,430383.591108,4582545.10947
0.0,0.0,0.0,0.0,0.166666666667,0.166666666667,0.166666666667,0.0,0.5,0.333333333333,0.166666666667,0.166666666667,0.0,0.333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,49,38,0,0,60092,0,0,11151,0,0,0,0,0,0,0,0,0,0,323,0,0,91.7338307732,1004.43642964,91.5568331443,1500.42086573,429948.530549,4582490.81245
0.0,0.0,0.0,0.0,0.428571428571,0.0,0.0,0.0,0.571428571429,0.0,0.428571428571,0.285714285714,0.0,0.142857142857,0.0,0.142857142857,0.0,0.0,0.0,0.0,0.428571428571,0.0,0.0,0.0,0.0,0.571428571429,0.0,43,40,0,644,72285,0,0,6468,0,0,0,0,0,0,0,0,0,0,323,0,0,0,1272.22265469,0,1430.22248785,429854.212525,4582585.53589
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.142857142857,0.428571428571,0.0,0.142857142857,0.0,0.285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.5,25,5,0,0,54798,0,0,0,0,43178,0,924,0,0,0,0,0,0,0,0,0,0,1424.79750713,6.81416963522,1463.95798185,428573.966603,4581367.37665
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.333333333333,0.333333333333,0.0,0.0,0.0,0.166666666667,0.166666666667,0.0,0.0,0.0,0.166666666667,0.0,0.5,0.0,0.0,0.0,0.333333333333,21,3,256,0,123776,0,0,29,0,4586,0,904,2518,0,0,0,0,0,0,614,0,851.522008801,1394.68962110,322.931009223,891.101399121,428235.424568,4581700.81162
0.0,0.0,0.0,0.0,0.166666666667,0.0,0.0833333333333,0.0,0.75,0.0,0.4,0.1,0.0,0.0,0.1,0.0,0.4,0.0,0.0,0.0,0.111111111111,0.0,0.333333333333,0.111111111111,0.0,0.0,0.444444444444,23,5,0,0,57647,12233,0,20699,0,0,0,9141,0,0,0,0,0,0,0,0,0,171.017488602,1299.42328545,532.104097976,1659.58691576,428210.528548,4583068.43879
0.0,0.0,0.0,0.0,0.222222222222,0.111111111111,0.111111111111,0.111111111111,0.444444444444,0.0,0.3,0.3,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.428571428571,0.0,0.0,0.0,0.0,0.571428571429,0.0,38,36,0,644,85721,15154,0,15038,0,0,0,4473,0,0,0,0,0,0,0,0,0,0,1074.87763525,0,1642.93863221,429665.029632,4582775.29965
0.0,0.0,0.0,0.0,0.0714285714286,0.0,0.0,0.0714285714286,0.857142857143,0.0,0.0909090909091,0.181818181818,0.0,0.363636363636,0.0909090909091,0.0909090909091,0.181818181818,0.0,0.0,0.0,0.0833333333333,0.0,0.166666666667,0.166666666667,0.0,0.166666666667,0.416666666667,28,15,48582,0,28031,0,0,15730,0,268,0,3687,0,0,0,0,0,195,0,0,0,113.788643547,1860.87410779,691.335378829,1419.67187924,430700.998453,4581915.09883
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4,0.2,0.0,0.0,0.1,0.3,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.6,0.0,35,12,0,0,25316,0,0,0,0,14397,0,3259,0,0,0,0,0,0,3478,1045,0,881.637976966,1068.41320541,913.853591230,585.702606058,428378.727793,4582575.89526
0.0,0.0,0.0,0.0,0.0,0.142857142857,0.0,0.285714285714,0.571428571429,0.0,0.375,0.125,0.0,0.125,0.125,0.25,0.0,0.0,0.0,0.0,0.428571428571,0.0,0.0,0.0,0.142857142857,0.428571428571,0.0,42,33,0,0,83522,8192,0,15006,0,6511,0,10325,0,0,0,0,0,0,0,0,0,54.2426888408,1094.05678833,344.662782825,1392.54345894,429570.151234,4582871.44316
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,53,23,0,7326,42991,0,0,4107,0,0,0,571,0,0,0,0,0,0,3958,0,0,0,1132.61856631,0,1546.94400884,430292.098596,4582641.27561
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,16,6,0,0,0,0,0,0,903,16170,0,84441,2759,0,0,0,0,0,0,0,0,185.317133436,1132.78178834,1377.11184649,292.923840170,427593.494761,4582525.50438
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.15,0.35,0.0,0.0,0.15,0.15,0.2,0.0,0.0,0.0,0.0,0.0,0.333333333333,0.0,0.133333333333,0.2,0.333333333333,24,1,7455,0,77123,0,0,7575,0,6658,0,0,0,0,0,0,0,0,0,0,0,443.689316909,1672.67050567,381.537151214,1334.84663613,430237.255701,4584676.46662
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.333333333333,0.0,0.0,0.0,0.166666666667,0.0,0.0,0.0,0.0,0.5,0.0,0.166666666667,0.0,0.0,0.333333333333,0.0,53,22,0,378,51193,0,0,20431,0,0,0,571,0,0,0,0,0,0,7581,0,0,0,1404.04034593,0,1488.97807090,430200.860754,4582738.16783
0.0,0.0,0.0,0.0,0.111111111111,0.0,0.111111111111,0.0,0.777777777778,0.125,0.125,0.375,0.0,0.0,0.125,0.25,0.0,0.0,0.0,0.0,0.285714285714,0.0,0.142857142857,0.0,0.0,0.571428571429,0.0,64,26,0,0,69713,0,0,8212,0,0,0,0,0,0,0,0,0,0,13331,0,0,0,1068.62207366,0,1602.05122771,430075.801090,4582617.10244
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.05,0.0,0.4,0.3,0.05,0.1,0.0,0.0,0.0,0.0,0.0,0.047619047619,0.428571428571,0.190476190476,0.0952380952381,0.238095238095,21,2,76512,866,22380,0,0,9002,0,0,0,844,0,0,0,0,0,0,0,2309,0,352.310775298,2358.74323729,319.628959530,1783.09958625,428774.130749,4584043.82757
0.0,0.0,0.0,0.0,0.0,0.0,0.142857142857,0.142857142857,0.714285714286,0.0,0.333333333333,0.166666666667,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.6,0.0,47,27,26697,0,80059,0,0,0,0,0,0,1016,0,0,0,0,0,0,0,0,0,242.848153618,840.749382923,799.983683063,1010.80899466,430422.846117,4582000.02512
0.0,0.0,0.0,0.0,0.142857142857,0.0,0.0,0.0,0.857142857143,0.0,0.142857142857,0.428571428571,0.0,0.0,0.0,0.428571428571,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.6,0.0,38,23,0,0,118039,0,0,18338,0,0,0,0,0,0,0,0,0,0,11283,0,0,0,890.404256512,0,1231.66749971,430358.205680,4582324.85327
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0769230769231,0.230769230769,0.0,0.153846153846,0.153846153846,0.230769230769,0.153846153846,0.0,0.0,0.0,0.0,0.0,0.0909090909091,0.0909090909091,0.363636363636,0.181818181818,0.272727272727,21,8,0,0,49575,0,0,13734,0,32817,0,48371,2117,0,0,0,0,0,455,3200,0,916.302032552,1172.53498661,1095.92518005,1191.85680931,428202.405885,4582352.81936
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.25,0.0,0.0,0.25,0.375,0.0,0.125,0.0,0.0,0.0,0.2,0.0,0.0,0.3,0.3,0.1,0.1,5,1,0,0,12679,0,2080,29466,0,5828,0,755,2337,0,0,0,0,0,0,0,0,150.294466183,1554.33075839,157.273967835,674.173016364,427640.429272,4584610.61484
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.25,0.25,0.0,0.125,0.0,0.375,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.5,0.0,54,19,0,0,93088,1671,0,15151,0,0,0,1450,0,0,0,0,0,0,9223,0,0,0,1260.63637713,0,1665.40258317,430016.126738,4582934.36839
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.25,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.6,0.2,0.0,0.0,0.0,13,5,1447,0,0,0,0,0,0,6567,0,10014,4389,0,0,0,0,0,0,0,0,418.371934760,1118.87159953,1168.40251046,493.169187120,427490.860785,4582468.13650
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.222222222222,0.444444444444,0.0,0.222222222222,0.111111111111,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.5,0.1,0.1,0.1,0.0,22,1,0,0,70040,0,0,2775,0,2168,0,1241,0,0,0,0,0,0,0,3102,0,193.762084338,2628.86784635,61.9463558438,1782.36867680,428846.204720,4584547.69937
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.571428571429,0.285714285714,0.0,0.142857142857,0.0,0.0,0.0,0.0,0.0,0.153846153846,0.307692307692,0.230769230769,0.153846153846,0.153846153846,28,7,3202,0,84691,0,0,39751,0,0,0,0,0,0,0,0,0,0,0,0,0,97.4207153551,2171.41574237,129.603949844,1781.10007927,428424.368254,4583677.16832
0.0,0.0,0.0,0.0,0.142857142857,0.0,0.142857142857,0.0,0.714285714286,0.142857142857,0.0,0.428571428571,0.0,0.142857142857,0.142857142857,0.142857142857,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.75,0.0,55,23,0,0,24118,0,0,5663,0,0,0,0,0,0,0,0,0,0,6199,0,0,0,796.368357610,0,1497.23397365,430167.557304,4582521.39422
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.666666666667,0.0,0.333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.571428571429,0.428571428571,0.0,0.0,0.0,21,1,3357,0,26317,31410,9643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,719.114588069,625.197410454,1302.34253640,683.563595989,427956.776919,4583033.73387
0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.125,0.75,0.0,0.0,0.6,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.625,0.25,0.0,0.0,0.125,21,6,3357,0,39098,0,0,0,0,2581,0,628,0,0,0,0,0,0,0,0,0,498.889231419,614.980352156,1004.77332177,761.043403049,428062.489087,4582824.92699
0.0,0.0,0.0,0.0,0.0909090909091,0.0,0.0,0.0,0.909090909091,0.111111111111,0.111111111111,0.222222222222,0.0,0.111111111111,0.111111111111,0.333333333333,0.0,0.0,0.0,0.0,0.222222222222,0.0,0.222222222222,0.0,0.0,0.444444444444,0.111111111111,57,20,0,0,104566,7715,0,23621,0,0,0,1450,0,0,0,0,0,0,2028,0,0,82.4718135502,1042.90929991,499.086303611,1722.95224573,429923.610126,4583032.07067
0.0,0.0,0.0,0.0,0.0,0.047619047619,0.0,0.047619047619,0.904761904762,0.0,0.222222222222,0.277777777778,0.0,0.166666666667,0.0555555555556,0.166666666667,0.111111111111,0.0,0.0,0.0,0.0769230769231,0.0,0.0,0.230769230769,0.153846153846,0.153846153846,0.384615384615,23,11,29847,4158,1885,0,0,0,0,5812,0,59778,0,0,0,0,0,0,0,1608,0,100.063540480,2126.46194283,0,2628.77370829,430029.071816,4583899.84722
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.384615384615,0.230769230769,0.0,0.0,0.0,0.307692307692,0.0769230769231,0.0,0.0,0.0,0.444444444444,0.0,0.0,0.0,0.0,0.222222222222,0.333333333333,41,17,15528,0,47815,1595,0,5510,0,268,0,40022,0,0,0,0,0,0,1147,0,0,223.493793289,1465.11143784,82.1282745056,1544.59606137,430730.052932,4582154.44288
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.714285714286,0.0,0.0,0.0,0.0,0.285714285714,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.6,0.0,39,7,0,0,127896,0,0,15899,0,0,0,0,0,0,0,0,0,0,0,0,0,203.021914658,995.501163807,560.350227048,1094.65904171,429077.176678,4580850.41212
0.0,0.0,0.0,0.0,0.0,0.0,0.111111111111,0.222222222222,0.666666666667,0.0,0.5,0.1,0.0,0.1,0.1,0.2,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.125,0.375,0.0,44,31,9650,1042,67464,0,0,16950,0,12511,0,4473,0,0,0,0,0,0,0,0,0,69.2009474569,1350.21940984,480.310091624,1352.10841515,429475.002154,4582959.87653
0.0,0.0,0.0,0.0,0.333333333333,0.0,0.0,0.166666666667,0.5,0.0,0.0,0.666666666667,0.0,0.0,0.166666666667,0.166666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,53,25,0,0,70367,0,0,1131,0,0,0,0,0,0,0,0,0,0,8452,0,0,0,831.177585771,0,1383.43397401,430259.811146,4582426.08560
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.111111111111,0.333333333333,0.0,0.555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.625,0.125,0.0,0.0,15,3,11756,532,15780,0,0,5648,0,14303,0,11256,4319,0,0,0,0,0,0,0,0,830.721476353,1225.47929528,1122.74439241,815.218403953,427341.897650,4582270.73325
0.0,0.0,0.0,0.0,0.176470588235,0.0588235294118,0.117647058824,0.117647058824,0.529411764706,0.0,0.0,0.0833333333333,0.0,0.25,0.0,0.166666666667,0.416666666667,0.0833333333333,0.0,0.0,0.0,0.0,0.3125,0.125,0.0625,0.0625,0.4375,19,24,86445,0,0,0,0,37339,0,3845,0,45943,0,0,0,0,0,0,0,0,0,55.1903238845,2686.81579847,307.684040488,2012.83712141,430368.226724,4581526.45226
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.285714285714,0.428571428571,0.0,0.0,0.0,0.285714285714,0.0,0.0,0.0,0.0,0.333333333333,0.0,0.0,0.0,0.0,0.666666666667,0.0,48,17,2644,0,100118,1595,0,4069,0,3597,0,40022,2957,0,0,0,0,0,4364,0,0,31.8890047414,1269.96023930,26.4783749140,1453.96037767,430679.415949,4582246.95935
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.25,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.4,0.4,0.0,0.0,0.0,21,1,0,0,0,0,0,5976,0,32916,0,2928,11359,0,0,3845,0,0,0,0,0,576.821663986,791.097319532,1723.70367189,632.036381891,427234.918788,4582584.12822
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.125,0.0,0.125,0.0,0.125,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.6,37,6,0,0,63963,6046,0,761,1914,0,0,1910,3788,0,0,0,0,0,0,0,0,255.940685483,1477.48006098,2.66862363936,1866.60216582,430800.935271,4584079.90244
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,23,1,0,0,8421,0,0,6740,0,16740,0,7432,3931,0,0,0,0,0,0,0,0,1066.16609832,459.310823478,1192.55430154,98.7274847421,427087.902151,4582129.31674
0.0,0.0,0.0,0.0,0.428571428571,0.142857142857,0.142857142857,0.142857142857,0.142857142857,0.0,0.375,0.25,0.0,0.125,0.125,0.125,0.0,0.0,0.0,0.0,0.4,0.0,0.2,0.0,0.2,0.2,0.0,38,28,0,190,39144,0,0,1817,0,0,0,0,0,0,0,0,0,0,0,0,0,61.0682709164,1718.07652141,398.565939432,1558.83720822,428888.522410,4582956.71545
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.428571428571,0.142857142857,0.0,0.142857142857,0.0,0.285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333333333,0.666666666667,23,3,0,0,26753,10228,0,713,0,9282,0,4188,0,0,0,0,0,0,0,0,0,0,1503.00243323,0,1739.41958866,430614.420110,4584270.48539
0.0,0.0,0.0,0.0,0.0,0.047619047619,0.047619047619,0.047619047619,0.857142857143,0.0,0.0625,0.375,0.0,0.125,0.3125,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.142857142857,0.142857142857,0.214285714286,0.214285714286,0.285714285714,26,4,31939,0,29411,0,0,36237,0,8312,0,22088,0,0,0,0,0,0,1580,0,0,1983.03246271,474.659905506,1413.74626960,744.323470802,427832.336846,4580707.93847
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.181818181818,0.181818181818,0.0,0.272727272727,0.0,0.0909090909091,0.272727272727,0.0,0.0,0.0,0.0,0.0,0.3,0.1,0.2,0.1,0.3,27,6,6346,0,59400,0,0,38405,0,3523,0,6062,0,0,0,0,0,0,0,0,0,1653.45743669,243.539313233,537.757597331,1351.19442368,427402.464452,4581302.45984
0.0,0.0,0.142857142857,0.0,0.0714285714286,0.142857142857,0.0,0.214285714286,0.428571428571,0.0,0.0,0.111111111111,0.0,0.333333333333,0.166666666667,0.0,0.388888888889,0.0,0.0,0.0,0.2,0.0,0.133333333333,0.0666666666667,0.0666666666667,0.2,0.333333333333,17,42,86135,0,0,0,0,20450,0,18219,0,24168,0,0,0,1194,37763,0,480,0,0,148.587165449,2281.89562169,384.894257119,1953.48643789,431010.149258,4581081.08112
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.555555555556,0.222222222222,0.0,0.222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.428571428571,0.0,0.285714285714,0.0,0.285714285714,0.0,0.0,1,1,0,0,0,0,12204,10880,642,730,0,662,0,0,0,0,0,0,0,12081,0,42.2950508276,719.871704704,727.030309155,688.108829100,427540.270592,4585059.13833
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4,0.3,0.0,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.2,0.4,0.0,46,3,0,0,98276,0,0,17550,0,7094,0,14058,0,0,0,0,0,0,0,0,0,214.837582068,923.432204091,589.043126202,840.977208918,428874.027354,4580871.39333
0.0,0.0,0.0,0.0,0.0,0.222222222222,0.0,0.111111111111,0.666666666667,0.0,0.375,0.375,0.0,0.0,0.125,0.125,0.0,0.0,0.0,0.0,0.5,0.0,0.166666666667,0.0,0.166666666667,0.166666666667,0.0,24,8,0,0,25923,0,0,215,0,23669,0,30477,3188,0,0,0,0,0,0,1272,0,386.753355885,901.683842046,1064.42680618,1119.32036334,427988.252009,4582482.14325
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.25,0.25,0.0,0.0,0.125,0.375,0.0,0.0,0.0,0.0,0.142857142857,0.0,0.142857142857,0.142857142857,0.142857142857,0.285714285714,0.142857142857,37,5,7029,0,69613,13432,0,738,0,0,0,3139,3788,0,0,0,0,0,0,2836,0,185.737329649,1970.07536661,26.8957831888,1823.63630543,430989.200410,4583885.77200
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.1,0.0,0.1,0.0,0.3,0.0,0.0,0.0,0.0,0.285714285714,0.0,0.142857142857,0.0,0.142857142857,0.428571428571,0.0,34,4,10771,0,44272,0,0,462,0,0,0,12584,0,0,0,0,0,0,0,8275,0,22.4604886061,1756.48710426,334.206511852,1719.92714600,431175.877979,4583693.07336
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.111111111111,0.333333333333,0.0,0.333333333333,0.0,0.0,0.222222222222,0.0,0.0,0.0,0.0,0.0,0.25,0.5,0.0,0.0,0.25,25,3,0,0,11879,0,0,5053,0,21171,0,2294,0,0,0,0,0,0,0,0,0,1062.74811965,751.223239322,612.103030272,995.989619871,427221.925136,4581592.25280
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.428571428571,0.285714285714,0.0,0.0,0.0,0.285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333333333,0.666666666667,23,3,0,0,35576,0,0,1225,1914,2392,0,6098,0,0,0,0,0,0,0,0,0,0,1680.02963431,0,1819.51126380,430708.135745,4584175.53341
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.25,0.375,0.0,0.25,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.166666666667,0.0,0.333333333333,0.0,19,1,1728,0,29980,0,0,13158,0,0,459,0,0,0,0,0,0,0,0,0,0,394.659212800,2053.04096351,349.407882457,648.949973637,430081.493898,4584793.70192
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.428571428571,0.142857142857,0.0,0.0,0.0,0.428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.666666666667,0.333333333333,32,8,10346,0,138506,0,0,2414,0,2873,0,36229,0,0,0,0,0,0,0,0,0,0,1705.19175673,250.184726574,1294.05447235,429266.152494,4581046.12892
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.142857142857,0.428571428571,0.0,0.0,0.0,0.428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.6,0.2,33,13,2644,0,48368,0,0,3051,0,3597,0,0,0,0,0,0,0,0,0,0,0,0,1759.15674269,0,1331.82582432,430794.313280,4582542.83497
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.111111111111,0.333333333333,0.0,0.111111111111,0.0,0.444444444444,0.0,0.0,0.0,0.0,0.142857142857,0.0,0.142857142857,0.0,0.0,0.142857142857,0.571428571429,32,11,10497,0,82486,8634,0,5173,0,0,0,1397,0,0,0,0,0,0,0,0,0,153.194513060,1861.05593940,89.856737268,1595.87376880,430986.542118,4582728.72558
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.142857142857,0.428571428571,0.0,0.142857142857,0.0,0.285714285714,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.5,19,4,0,0,121977,0,0,6498,0,0,0,10126,2575,0,0,0,0,0,0,0,0,0,1249.86620124,0,1161.29149999,431463.810773,4583195.84305
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.142857142857,0.428571428571,0.0,0.142857142857,0.142857142857,0.142857142857,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.25,0.25,21,7,9628,0,230688,29858,0,10233,0,1091,0,9179,0,0,0,0,0,0,0,0,0,0,1574.26558965,0,1335.17702612,429456.687893,4581232.71658
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.142857142857,0.428571428571,0.0,0.0,0.0,0.428571428571,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.5,0.25,38,13,2014,0,136849,3435,0,1459,0,0,0,1842,6689,0,0,0,0,0,0,0,0,0,1775.81006550,0,1407.91991534,429743.752053,4581513.58105
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.214285714286,0.142857142857,0.0,0.285714285714,0.0,0.285714285714,0.0714285714286,0.0,0.0,0.0,0.142857142857,0.0,0.142857142857,0.142857142857,0.142857142857,0.214285714286,0.214285714286,17,1,0,0,62632,0,0,6763,1165,0,0,4782,283,0,0,0,0,0,0,0,0,1111.91513189,1327.83380513,755.361649062,623.466784242,428063.748146,4584232.49546
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.285714285714,0.285714285714,0.0,0.0,0.0,0.428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,34,16,2644,6947,52437,0,0,0,0,0,0,18186,0,0,0,0,0,0,0,0,0,0,1508.82319543,0,1397.24016993,430690.908642,4582647.77252
